10-28-2021,28-10-2016 07:19,Cash,Transportation,auto,Permanent Residence to pathology,2,40,Expense,USD,INR
10-27-2021,27-10-2016 13:57,Saving Bank account 1,subscription,Mobile Service Provider,,12.55,251,Expense,USD,INR
10-27-2021,27-10-2016 13:57,Saving Bank account 1,Family,gift,Undated Planner - June shop,55.96,1119.2,Expense,USD,INR
10-27-2021,27-10-2016 13:57,Cash,Food,Grocery,mehndi,1.25,25,Expense,USD,INR
10-27-2021,27-10-2016 10:40,Cash,Food,fruits,apple + mosambi 1kg each,8.5,170,Expense,USD,INR
10-26-2021,26-10-2016 13:58,Saving Bank account 1,Health,Medicine,,30.85,617,Expense,USD,INR
10-25-2021,25-10-2016 18:55,Cash,Food,snacks,egg roll,1.25,25,Expense,USD,INR
10-24-2021,24-10-2016 08:17,Cash,Food,Grocery,popcorn+mehndi+mosambi+orange+all out refill,16,320,Expense,USD,INR
10-22-2021,22-10-2016 20:24,Cash,Food,Grocery,Khari,1.75,35,Expense,USD,INR
10-22-2021,22-10-2016 20:23,Cash,Food,Eating out,pav vada,1,20,Expense,USD,INR
10-17-2021,17-10-2016 17:30,Cash,Food,Grocery,butter + paneer + pav+batate+tamate,10.75,215,Expense,USD,INR
10-15-2021,15-10-2016 10:31,Saving Bank account 1,Food,Grocery,,21.5,430,Expense,USD,INR
10-14-2021,14-10-2016 11:58,Saving Bank account 1,Food,Grocery,sugar + biscuits,6,120,Expense,USD,INR
10-13-2021,13-10-2016 14:23,Saving Bank account 1,Family,misc,scratch guard ipad,12.45,249,Expense,USD,INR
10-12-2021,12-10-2016,Saving Bank account 1,Food,Grocery,coconut,7.5,150,Expense,USD,INR
10-10-2021,10-10-2016,Cash,Food,Grocery,apple half kg+ mixer repair+flowers,5,100,Expense,USD,INR
10-10-2021,10-10-2016,Saving Bank account 1,Investment,RD,,50,1000,Expense,USD,INR
10-10-2021,10-10-2016,Saving Bank account 1,Investment,Mutual fund,,50,1000,Expense,USD,INR
10-10-2021,10-10-2016,Saving Bank account 1,Investment,Mutual fund,,50,1000,Expense,USD,INR
10-09-2021,09-10-2016,Saving Bank account 1,Family,misc,scratch guard ipad,12.45,249,Expense,USD,INR
10-09-2021,09-10-2016,Saving Bank account 1,Health,Medicine,,2,40,Expense,USD,INR
10-09-2021,09-10-2016,Saving Bank account 1,Transportation,auto,Permanent Residence to hospital to n fro,4,80,Expense,USD,INR
10-09-2021,09-10-2016,Saving Bank account 1,Food,Grocery,mosambi 1kg+ gavar pav kilo+lemon 3 + kothimbir,4.5,90,Expense,USD,INR
10-08-2021,08-10-2016,Saving Bank account 1,Beauty,grooming,razor,8.7,174,Expense,USD,INR
10-07-2021,07-10-2016,Saving Bank account 1,subscription,Netflix,1 month subscription,9.95,199,Expense,USD,INR
10-05-2021,05-10-2016,Saving Bank account 1,Investment,RD,,50,1000,Expense,USD,INR
10-05-2021,05-10-2016,Saving Bank account 1,Investment,Mutual fund,,50,1000,Expense,USD,INR
10-01-2021,01-10-2016,Cash,Festivals,Navratri,vargini,10,200,Expense,USD,INR
10-01-2021,01-10-2016,Saving Bank account 1,Investment,Public Provident Fund,,500,10000,Expense,USD,INR
10-01-2021,01-10-2016,Saving Bank account 1,Money transfer,,,500,10000,Expense,USD,INR
09-30-2021,30-09-2016 06:28,Saving Bank account 1,Interest,,interest paid,41.75,835,Income,USD,INR
09-30-2021,30-09-2016 06:28,Saving Bank account 1,Salary,,From workplace ,2902.9,58058,Income,USD,INR
09-28-2021,28-09-2016 07:32,Cash,Other,,flour mill,1.6,32,Expense,USD,INR
09-19-2021,19-09-2016 15:35,Cash,Food,Milk,,1.65,33,Expense,USD,INR
09-15-2021,15-09-2016 06:52,Cash,Food,Grocery,chocobar+milk+chips,4.75,95,Expense,USD,INR
09-14-2021,14-09-2016 13:24,Saving Bank account 1,subscription,Mobile Service Provider,,12.55,251,Expense,USD,INR
09-14-2021,14-09-2016 10:13,Saving Bank account 1,Family,gift,baggit purse,21.85,437,Expense,USD,INR
09-13-2021,13-09-2016 09:48,Cash,Food,snacks,brownie,3.5,70,Expense,USD,INR
09-13-2021,13-09-2016 09:48,Saving Bank account 1,Food,Eating out,riverdine date,42.25,845,Expense,USD,INR
09-12-2021,12-09-2016,Cash,Food,Grocery,bread,1.75,35,Expense,USD,INR
09-12-2021,12-09-2016,Cash,Food,Milk,half liter buffalo,1.75,35,Expense,USD,INR
09-12-2021,12-09-2016,Saving Bank account 1,Food,snacks,vanilla ice cream cups 2,1,20,Expense,USD,INR
09-11-2021,11-09-2016,Cash,Food,Grocery,badishop,3.5,70,Expense,USD,INR
09-11-2021,11-09-2016,Saving Bank account 1,Food,Milk,half liter buffalo,1.75,35,Expense,USD,INR
09-11-2021,11-09-2016,Cash,Transportation,auto,meghdoot to plaza,1,20,Expense,USD,INR
09-10-2021,10-09-2016,Saving Bank account 1,Investment,RD,,50,1000,Expense,USD,INR
09-10-2021,10-09-2016,Saving Bank account 1,Investment,Mutual fund,,50,1000,Expense,USD,INR
09-09-2021,09-09-2016,Cash,Food,Milk,1lit buffalo milk,3.5,70,Expense,USD,INR
09-08-2021,08-09-2016,Saving Bank account 1,Food,beverage,cold coffee,1.5,30,Expense,USD,INR
09-08-2021,08-09-2016,Cash,Food,Grocery,bread,1,20,Expense,USD,INR
09-08-2021,08-09-2016,Saving Bank account 1,subscription,Mobile Service Provider,,12.55,251,Expense,USD,INR
09-07-2021,07-09-2016,Cash,Food,Eggs,1 dozen,3.6,72,Expense,USD,INR
09-07-2021,07-09-2016,Saving Bank account 1,Investment,Mutual fund,,50,1000,Expense,USD,INR
09-06-2021,06-09-2016,Saving Bank account 1,Transportation,Travels,Place 6 to Place 2,29.925,598.5,Expense,USD,INR
09-05-2021,05-09-2016,Saving Bank account 1,Investment,RD,,50,1000,Expense,USD,INR
09-05-2021,05-09-2016,Saving Bank account 1,Investment,Mutual fund,,50,1000,Expense,USD,INR
09-01-2021,01-09-2016,Saving Bank account 1,Transportation,Travels,Place 2 to mum,37.5,750,Expense,USD,INR
09-01-2021,01-09-2016,Saving Bank account 1,subscription,Mobile Service Provider,,12.55,251,Expense,USD,INR
09-01-2021,01-09-2016,Saving Bank account 1,Investment,Public Provident Fund,,500,10000,Expense,USD,INR
09-01-2021,01-09-2016,Saving Bank account 1,Money transfer,,,500,10000,Expense,USD,INR
08-31-2021,31-08-2016 15:47,Saving Bank account 1,Salary,,From workplace ,3194.7,63894,Income,USD,INR
08-29-2021,29-08-2016 11:41,Cash,Festivals,Ganesh Pujan,Ganesh idol,18.05,361,Expense,USD,INR
08-29-2021,29-08-2016 10:48,Cash,Household,Kitchen,boric powder,2,40,Expense,USD,INR
08-29-2021,29-08-2016 10:48,Saving Bank account 1,Household,Toiletries,lizol,4.9,98,Expense,USD,INR
08-24-2021,24-08-2016 07:38,Saving Bank account 1,Festivals,Rakshabandhan,rakshabandhan ovalni ,25,500,Expense,USD,INR
08-23-2021,23-08-2016 17:25,Saving Bank account 1,Family,Pocket money,,100,2000,Expense,USD,INR
08-22-2021,22-08-2016 13:22,Saving Bank account 1,Festivals,Rakshabandhan,rakshabandhan ovalni ,25,500,Expense,USD,INR
08-21-2021,21-08-2016 08:54,Cash,Other,,earphones,5,100,Expense,USD,INR
08-18-2021,18-08-2016 14:19,Saving Bank account 1,subscription,Mobile Service Provider,,12.55,251,Expense,USD,INR
08-14-2021,14-08-2016 16:13,Cash,Other,,pens,0.25,5,Expense,USD,INR
08-14-2021,14-08-2016 16:12,Cash,Grooming,Saloon,hair cut,5,100,Expense,USD,INR
08-11-2021,11-08-2016,Saving Bank account 1,Investment,LIC,Life Insurance,564.3,11286,Expense,USD,INR
08-10-2021,10-08-2016,Saving Bank account 1,Investment,RD,,50,1000,Expense,USD,INR
08-10-2021,10-08-2016,Saving Bank account 1,Investment,Mutual fund,,50,1000,Expense,USD,INR
08-09-2021,09-08-2016,Saving Bank account 1,subscription,Mobile Service Provider,,12.55,251,Expense,USD,INR
08-07-2021,07-08-2016,Saving Bank account 1,Investment,Mutual fund,,50,1000,Expense,USD,INR
08-07-2021,07-08-2016,Saving Bank account 1,Family,exam fee,PET Psychology,37.5,750,Expense,USD,INR
08-05-2021,05-08-2016,Saving Bank account 1,Investment,RD,,50,1000,Expense,USD,INR
08-05-2021,05-08-2016,Saving Bank account 1,Investment,Mutual fund,,50,1000,Expense,USD,INR
08-04-2021,04-08-2016,Saving Bank account 1,Family,misc,ipad cover,13,260,Expense,USD,INR
08-01-2021,01-08-2016,Saving Bank account 1,Investment,Public Provident Fund,,500,10000,Expense,USD,INR
08-01-2021,01-08-2016,Saving Bank account 1,Money transfer,,,750,15000,Expense,USD,INR
07-31-2021,31-07-2016 18:51,Saving Bank account 1,Salary,,From workplace ,2577.8,51556,Income,USD,INR
07-31-2021,31-07-2016 18:50,Cash,Other,,frame for specs,12.5,250,Expense,USD,INR
07-25-2021,25-07-2016 10:48,Saving Bank account 1,subscription,Mobile Service Provider,,12.55,251,Expense,USD,INR
07-21-2021,21-07-2016 16:33,Saving Bank account 1,subscription,Mobile Service Provider,,12.55,251,Expense,USD,INR
07-20-2021,20-07-2016 07:03,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge 365 days,129.95,2599,Expense,USD,INR
07-13-2021,13-07-2016 10:21,Cash,Health,Medicine,citrizen + crocine,0.5,10,Expense,USD,INR
07-12-2021,12-07-2016,Saving Bank account 1,Investment,RD,,50,1000,Expense,USD,INR
07-12-2021,12-07-2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund C,50,1000,Expense,USD,INR
07-07-2021,07-07-2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund B,50,1000,Expense,USD,INR
07-05-2021,05-07-2016,Saving Bank account 1,Investment,RD,,50,1000,Expense,USD,INR
07-05-2021,05-07-2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund A,50,1000,Expense,USD,INR
07-05-2021,05-07-2016,Saving Bank account 1,subscription,Mobile Service Provider,,12.55,251,Expense,USD,INR
07-04-2021,04-07-2016,Saving Bank account 1,subscription,Mobile Service Provider,,12.55,251,Expense,USD,INR
07-01-2021,01-07-2016,Saving Bank account 1,Family,misc,Family Mobile Service Provider recharge,129.95,2599,Expense,USD,INR
07-01-2021,01-07-2016,Saving Bank account 1,Investment,Public Provident Fund,,500,10000,Expense,USD,INR
07-01-2021,01-07-2016,Saving Bank account 1,Money transfer,,,750,15000,Expense,USD,INR
06-30-2021,30-06-2016 11:40,Saving Bank account 1,Interest,,interest paid,37,740,Income,USD,INR
06-30-2021,30-06-2016 11:40,Saving Bank account 1,Other,,pan card application,5.345,106.9,Expense,USD,INR
06-30-2021,30-06-2016 08:20,Saving Bank account 1,Salary,,From workplace ,2577.2,51544,Income,USD,INR
06-27-2021,27-06-2016 17:09,Saving Bank account 1,Transportation,Travels,Chalisgaon to Baroda return,160,3200,Expense,USD,INR
06-27-2021,27-06-2016 10:10,Saving Bank account 1,subscription,Mobile Service Provider,,12.55,251,Expense,USD,INR
06-23-2021,23-06-2016 12:02,Saving Bank account 1,subscription,Amazon Prime,Amazon prime subscription,49.75,995,Expense,USD,INR
06-22-2021,22-06-2016 11:20,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider sim card porting,17.5,350,Expense,USD,INR
06-20-2021,20-06-2016 22:19,Saving Bank account 1,Food,snacks,icecream,7,140,Expense,USD,INR
06-19-2021,19-06-2016 18:49,Saving Bank account 1,Food,Grocery,grocery,30,600,Expense,USD,INR
06-19-2021,19-06-2016 17:10,Saving Bank account 1,Family,exam fee,Family exam form,45.25,905,Expense,USD,INR
06-18-2021,18-06-2016 19:45,Cash,Other,,flour mill,1.9,38,Expense,USD,INR
06-12-2021,12-06-2016,Cash,Food,Eggs,,4.2,84,Expense,USD,INR
06-12-2021,12-06-2016,Saving Bank account 1,subscription,Mobile Service Provider,,12.55,251,Expense,USD,INR
06-10-2021,10-06-2016,Saving Bank account 1,Investment,RD,,50,1000,Expense,USD,INR
06-10-2021,10-06-2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund C,50,1000,Expense,USD,INR
06-07-2021,07-06-2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund B,50,1000,Expense,USD,INR
06-05-2021,05-06-2016,Saving Bank account 1,Investment,RD,,50,1000,Expense,USD,INR
06-05-2021,05-06-2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund A,50,1000,Expense,USD,INR
06-05-2021,05-06-2016,Cash,Food,Grocery,biscuits + medicine,3.4,68,Expense,USD,INR
06-01-2021,01-06-2016,Saving Bank account 1,Investment,Public Provident Fund,,500,10000,Expense,USD,INR
06-01-2021,01-06-2016,Saving Bank account 1,Money transfer,,,500,10000,Expense,USD,INR
06-01-2021,01-06-2016,Cash,Food,Water,1 Jar,1.25,25,Expense,USD,INR
05-31-2021,31-05-2016 09:55,Saving Bank account 1,Salary,,From workplace ,2577.8,51556,Income,USD,INR
05-31-2021,31-05-2016 09:51,Saving Bank account 1,Transportation,auto,Permanent Residence to LB road,2.5,50,Expense,USD,INR
05-30-2021,30-05-2016 12:46,Saving Bank account 1,subscription,Mobile Service Provider,,12.55,251,Expense,USD,INR
05-29-2021,29-05-2016 19:16,Saving Bank account 1,Food,Grocery,sanitary napkins+chocolates+Maggie+khajoor,25.2,504,Expense,USD,INR
05-22-2021,22-05-2016 11:13,Saving Bank account 1,Grooming,Saloon,hair cut+shaving,6,120,Expense,USD,INR
05-22-2021,22-05-2016 11:13,Cash,Transportation,auto,Permanent Residence to nearby hospital,2,40,Expense,USD,INR
05-19-2021,19-05-2016 09:21,Saving Bank account 1,Food,Grocery,agarbatti + icecream pack,9,180,Expense,USD,INR
05-17-2021,17-05-2016 21:59,Saving Bank account 1,Investment,LIC,Life Insurance,564.3,11286,Expense,USD,INR
05-17-2021,17-05-2016 12:34,Cash,Other,,Aadhar mobile number and email id updated,5,100,Expense,USD,INR
05-16-2021,16-05-2016 20:48,Saving Bank account 1,subscription,Mobile Service Provider,,12.55,251,Expense,USD,INR
05-10-2021,10-05-2016,Saving Bank account 1,Investment,RD,,50,1000,Expense,USD,INR
05-10-2021,10-05-2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund C,50,1000,Expense,USD,INR
05-07-2021,07-05-2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund B,50,1000,Expense,USD,INR
05-06-2021,06-05-2016,Saving Bank account 1,subscription,Mobile Service Provider,,12.55,251,Expense,USD,INR
05-05-2021,05-05-2016,Saving Bank account 1,Investment,RD,,50,1000,Expense,USD,INR
05-05-2021,05-05-2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund A,50,1000,Expense,USD,INR
05-03-2021,03-05-2016,Saving Bank account 1,subscription,Mobile Service Provider,,12.55,251,Expense,USD,INR
05-02-2021,02-05-2016,Cash,Other,,flour mill,1.25,25,Expense,USD,INR
05-01-2021,01-05-2016,Saving Bank account 1,Investment,Public Provident Fund,,500,10000,Expense,USD,INR
05-01-2021,01-05-2016,Saving Bank account 1,Money transfer,,,500,10000,Expense,USD,INR
04-30-2021,30-04-2016 21:58,Saving Bank account 1,Salary,,From workplace ,2578.1225,51562.45,Income,USD,INR
04-28-2021,28-04-2016 22:24,Saving Bank account 1,subscription,Hotstar,subscription,14.95,299,Expense,USD,INR
04-26-2021,26-04-2016 08:30,Saving Bank account 1,Food,Grocery,dettol handwash + khari + toast + goodday,12.95,259,Expense,USD,INR
04-24-2021,24-04-2016 22:10,Saving Bank account 1,subscription,Kindle unlimited,kindle unlimited,8.45,169,Expense,USD,INR
04-20-2021,20-04-2016 10:27,Saving Bank account 1,subscription,Mobile Service Provider,,12.55,251,Expense,USD,INR
04-16-2021,16-04-2016 21:24,Cash,Household,Toiletries,sensodyne toothbrush,2.5,50,Expense,USD,INR
04-15-2021,15-04-2016 07:04,Saving Bank account 1,subscription,Mobile Service Provider,,12.55,251,Expense,USD,INR
04-12-2021,12-04-2016,Saving Bank account 1,Investment,RD,,50,1000,Expense,USD,INR
04-12-2021,12-04-2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund C,50,1000,Expense,USD,INR
04-11-2021,11-04-2016,Saving Bank account 1,subscription,Mobile Service Provider,,12.55,251,Expense,USD,INR
04-11-2021,11-04-2016,Saving Bank account 1,Food,Grocery,,63.95,1279,Expense,USD,INR
04-07-2021,07-04-2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund B,50,1000,Expense,USD,INR
04-05-2021,05-04-2016,Saving Bank account 1,Investment,RD,,50,1000,Expense,USD,INR
04-05-2021,05-04-2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund A,50,1000,Expense,USD,INR
04-03-2021,03-04-2016,Saving Bank account 1,subscription,OTT Platform,subscription 1 yr,15,300,Expense,USD,INR
04-02-2021,02-04-2016,Saving Bank account 1,subscription,Mobile Service Provider,,12.55,251,Expense,USD,INR
04-02-2021,02-04-2016,Cash,Food,beverage,rasna orange,1,20,Expense,USD,INR
04-02-2021,02-04-2016,Cash,Transportation,auto,LB road to Permanent Residence,2.5,50,Expense,USD,INR
04-02-2021,02-04-2016,Cash,Other,,jeevan drop,1.5,30,Expense,USD,INR
04-01-2021,01-04-2016,Saving Bank account 1,Investment,Public Provident Fund,,500,10000,Expense,USD,INR
04-01-2021,01-04-2016,Saving Bank account 1,Money transfer,,,500,10000,Expense,USD,INR
03-31-2021,31-03-2016 10:25,Saving Bank account 1,Salary,,From workplace ,3540.3,70806,Income,USD,INR
03-29-2021,29-03-2016 05:35,Cash,Other,,owalni,5,100,Expense,USD,INR
03-28-2021,28-03-2016 15:20,Saving Bank account 1,Other,,hit spray(99)+biscuits+mask,7.95,159,Expense,USD,INR
03-22-2021,22-03-2016 14:53,Saving Bank account 1,subscription,Kindle unlimited,kindle unlimited,8.45,169,Expense,USD,INR
03-21-2021,21-03-2016 04:26,Saving Bank account 1,subscription,Mobile Service Provider,,12.55,251,Expense,USD,INR
03-20-2021,20-03-2016 12:05,Cash,Food,Grocery,sambhar masala,1.75,35,Expense,USD,INR
03-20-2021,20-03-2016 12:05,Cash,Other,,print out,0.25,5,Expense,USD,INR
03-16-2021,16-03-2016 12:44,Saving Bank account 1,Gift,,Ganesh murthi,4,80,Expense,USD,INR
03-15-2021,15-03-2016 17:08,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,12.55,251,Expense,USD,INR
03-11-2021,11-03-2016,Cash,Food,Grocery,cheese cubes(2)+ neutralite butter,3,60,Expense,USD,INR
03-11-2021,11-03-2016,Cash,Other,,watch repair,12.5,250,Expense,USD,INR
03-11-2021,11-03-2016,Cash,Education,School supplies,Gel pens,1,20,Expense,USD,INR
03-10-2021,10-03-2016,Saving Bank account 1,Investment,RD,,50,1000,Expense,USD,INR
03-10-2021,10-03-2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund C,50,1000,Expense,USD,INR
03-08-2021,08-03-2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund B,50,1000,Expense,USD,INR
03-06-2021,06-03-2016,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,12.55,251,Expense,USD,INR
03-05-2021,05-03-2016,Saving Bank account 1,Investment,RD,,50,1000,Expense,USD,INR
03-05-2021,05-03-2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund A,50,1000,Expense,USD,INR
03-02-2021,02-03-2016,Saving Bank account 1,Investment,Public Provident Fund,,500,10000,Expense,USD,INR
02-28-2021,28-02-2016 19:38,Saving Bank account 1,Food,snacks,biscuits,3.5,70,Expense,USD,INR
02-28-2021,28-02-2016 10:08,Cash,Grooming,Saloon,hair cut,5,100,Expense,USD,INR
02-28-2021,28-02-2016 10:08,Saving Bank account 1,Food,snacks, pedhe,5,100,Expense,USD,INR
02-28-2021,28-02-2016 10:07,Cash,Other,,flour mill,0.55,11,Expense,USD,INR
02-27-2021,27-02-2016 07:49,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,12.55,251,Expense,USD,INR
02-27-2021,27-02-2016 07:49,Cash,Other,,moscuito racket,12.5,250,Expense,USD,INR
02-27-2021,27-02-2016 07:49,Saving Bank account 1,Food,snacks, pedhe,2.5,50,Expense,USD,INR
02-26-2021,26-02-2016 20:26,Saving Bank account 1,Money transfer,,,500,10000,Expense,USD,INR
02-26-2021,26-02-2016 20:25,Saving Bank account 1,Salary,,From workplace ,2490.3,49806,Income,USD,INR
02-24-2021,24-02-2016 06:35,Saving Bank account 1,subscription,Audible,audible subscription,9.95,199,Expense,USD,INR
02-22-2021,22-02-2016 21:02,Cash,Food,snacks,5star (2)+munch(2),2,40,Expense,USD,INR
02-22-2021,22-02-2016 09:05,Saving Bank account 1,subscription,Kindle unlimited,kindle unlimited,8.45,169,Expense,USD,INR
02-20-2021,20-02-2016 19:45,Cash,Food,Grocery,biscuits,4.25,85,Expense,USD,INR
02-14-2021,14-02-2016 21:35,Cash,Food,Grocery,bread (10)+Cadbury(10)+ cheese + myvaneese+pav bhaji masala,8.25,165,Expense,USD,INR
02-13-2021,13-02-2016 11:14,Cash,Transportation,auto,within city,2,40,Expense,USD,INR
02-13-2021,13-02-2016 11:14,Saving Bank account 1,Health,Health,hand gloves 4 pairs,4,80,Expense,USD,INR
02-10-2021,10-02-2016,Saving Bank account 1,Investment,RD,,50,1000,Expense,USD,INR
02-10-2021,10-02-2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund C,50,1000,Expense,USD,INR
02-08-2021,08-02-2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund B,50,1000,Expense,USD,INR
02-08-2021,08-02-2016,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,12.55,251,Expense,USD,INR
02-07-2021,07-02-2016,Cash,Food,Grocery,,8,160,Expense,USD,INR
02-05-2021,05-02-2016,Saving Bank account 1,Investment,RD,,50,1000,Expense,USD,INR
02-05-2021,05-02-2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund A,50,1000,Expense,USD,INR
02-01-2021,01-02-2016,Saving Bank account 1,Investment,Public Provident Fund,,500,10000,Expense,USD,INR
01-31-2021,31-01-2016 11:19,Saving Bank account 1,Money transfer,,,500,10000,Expense,USD,INR
01-31-2021,31-01-2016 11:17,Saving Bank account 1,Salary,,From workplace ,2490.3,49806,Income,USD,INR
01-26-2021,26-01-2016 19:46,Saving Bank account 1,subscription,Audible,audible subscription,9.95,199,Expense,USD,INR
01-22-2021,22-01-2016 09:58,Saving Bank account 1,subscription,Kindle unlimited,kindle unlimited,8.45,169,Expense,USD,INR
01-13-2021,13-01-2016 12:06,Saving Bank account 1,Other,,wedding gift,2250,45000,Income,USD,INR
01-12-2021,12-01-2016,Cash,Apparel,Footwear,slippers,10,200,Expense,USD,INR
01-11-2021,11-01-2016,Saving Bank account 1,Investment,RD,,50,1000,Expense,USD,INR
01-11-2021,11-01-2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund C,50,1000,Expense,USD,INR
01-10-2021,10-01-2016,Cash,Household,Kitchen,chalk for ants,0.75,15,Expense,USD,INR
01-09-2021,09-01-2016,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,12.55,251,Expense,USD,INR
01-08-2021,08-01-2016,Saving Bank account 1,Other,,laptop table,99.7,1994,Expense,USD,INR
01-07-2021,07-01-2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund B,50,1000,Expense,USD,INR
01-05-2021,05-01-2016,Saving Bank account 1,Investment,RD,,50,1000,Expense,USD,INR
01-05-2021,05-01-2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund A,50,1000,Expense,USD,INR
01-05-2021,05-01-2016,Cash,Food,,cake,17.5,350,Expense,USD,INR
01-05-2021,05-01-2016,Cash,Transportation,auto,grandparents to Permanent Residence,1.5,30,Expense,USD,INR
01-01-2021,01-01-2016,Cash,Food,,Everest pav bhaji masala,1.75,35,Expense,USD,INR
01-01-2021,01-01-2016,Saving Bank account 1,Investment,Public Provident Fund,,500,10000,Expense,USD,INR
01-01-2021,01-01-2016,Saving Bank account 1,Money transfer,,,500,10000,Expense,USD,INR
01-01-2021,01-01-2016,Saving Bank account 1,Food,,Amul butter 100gm(4 pcs),9.6,192,Expense,USD,INR
12-31-2020,31-12-2015 17:00,Cash,Food,,cake + balloon (150)+caps(50+40),27,540,Expense,USD,INR
12-31-2020,31-12-2015 16:56,Saving Bank account 1,Salary,,From workplace ,3866.75,77335,Income,USD,INR
12-30-2020,30-12-2015 17:31,Cash,Food,,cake advance,5,100,Expense,USD,INR
12-30-2020,30-12-2015 17:30,Cash,Beauty,Makeup,hair cut+shaving+dye+facial,100,2000,Expense,USD,INR
12-26-2020,26-12-2015 23:53,Cash,Other,,flour mill,1.4,28,Expense,USD,INR
12-26-2020,26-12-2015 07:27,Saving Bank account 1,Other,,audible subscription,9.95,199,Expense,USD,INR
12-25-2020,25-12-2015 17:24,Saving Bank account 1,Apparel,Footwear,sliper,13.5,270,Expense,USD,INR
12-25-2020,25-12-2015 17:24,Cash,Household,Kitchen,dustbin bags,2.5,50,Expense,USD,INR
12-21-2020,21-12-2015 23:18,Saving Bank account 1,Other,,kindle unlimited,8.45,169,Expense,USD,INR
12-20-2020,20-12-2015 09:08,Saving Bank account 1,Gift,,secret Santa - diary,23.25,465,Expense,USD,INR
12-19-2020,19-12-2015 22:28,Cash,Food,Eggs,,4,80,Expense,USD,INR
12-19-2020,19-12-2015 21:14,Saving Bank account 1,Health,Medicine,hand sanitizer,11,220,Expense,USD,INR
12-19-2020,19-12-2015 14:20,Saving Bank account 1,Health,Medicine,eye drop maxmoist,11.75,235,Expense,USD,INR
12-12-2020,12-12-2015,Saving Bank account 1,Transportation,auto,within city,2.5,50,Expense,USD,INR
12-11-2020,11-12-2015,Cash,Transportation,auto,station to Permanent Residence,5,100,Expense,USD,INR
12-10-2020,10-12-2015,Saving Bank account 1,Investment,Mutual fund,,50,1000,Expense,USD,INR
12-10-2020,10-12-2015,Saving Bank account 1,Recurring Deposit,,,50,1000,Expense,USD,INR
12-08-2020,08-12-2015,Cash,Other,,flour mill,1.4,28,Expense,USD,INR
12-07-2020,07-12-2015,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,50,1000,Expense,USD,INR
12-05-2020,05-12-2015,Saving Bank account 1,Recurring Deposit,,,50,1000,Expense,USD,INR
12-05-2020,05-12-2015,Cash,Food,snacks,Cadbury 2 + chips 2,4.5,90,Expense,USD,INR
12-05-2020,05-12-2015,Cash,Other,,petrol,10,200,Expense,USD,INR
12-05-2020,05-12-2015,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,50,1000,Expense,USD,INR
12-02-2020,02-12-2015,Cash,Apparel,Footwear,Kolhapuri chappal,16.25,325,Expense,USD,INR
12-01-2020,01-12-2015,Saving Bank account 1,Apparel,Footwear,roadstar black fishermen sandals,38.65,773,Expense,USD,INR
12-01-2020,01-12-2015,Cash,Food,Eggs,,4.2,84,Expense,USD,INR
12-01-2020,01-12-2015,Saving Bank account 1,Money transfer,,,2500,50000,Expense,USD,INR
12-01-2020,01-12-2015,Saving Bank account 1,Public Provident Fund,,,500,10000,Expense,USD,INR
12-01-2020,01-12-2015,Saving Bank account 1,Gift,,to Family,51.2,1024,Expense,USD,INR
11-30-2020,30-11-2015 11:30,Saving Bank account 1,Salary,,From workplace ,2490.3,49806,Income,USD,INR
11-29-2020,29-11-2015 09:27,Cash,Transportation,auto,,2.5,50,Expense,USD,INR
11-29-2020,29-11-2015 09:27,Cash,Transportation,auto,,1.5,30,Expense,USD,INR
11-29-2020,29-11-2015 09:27,Cash,Transportation,auto,,2,40,Expense,USD,INR
